名称,类别,区域,板块,地址,房型,面积,总价,朝向
整租·金地峰汇 4室2厅 南,婺城区-湖海塘-金地峰汇/143.00㎡/南/4室2厅2卫/中楼层（17层）,婺城区,湖海塘,金地峰汇,4室2厅2卫,143,5500,南
整租·奥克斯中央御府 3室2厅 南,婺城区-江南-奥克斯中央御府/89.00㎡/南/3室2厅1卫/高楼层（7层）,婺城区,江南,奥克斯中央御府,3室2厅1卫,89,2500,南
整租·人才公寓 1室1厅 南,永康市-永康市-人才公寓/53.00㎡/南/1室1厅1卫/高楼层（31层）,永康市,永康市,人才公寓,1室1厅1卫,53,1800,南
整租·华都大源 3室2厅 南,金东区-金东区-华都大源/110.00㎡/南/3室2厅2卫/中楼层（23层）,金东区,金东区,华都大源,3室2厅2卫,110,3000,南
整租·金色海塘 3室2厅 南,婺城区-江南-金色海塘/120.00㎡/南/3室2厅2卫/中楼层（31层）,婺城区,江南,金色海塘,3室2厅2卫,120,2300,南
整租·金华万达广场SOHO 1室1厅 南,金东区-金东区-金华万达广场SOHO/47.00㎡/南/1室1厅1卫/中楼层（30层）,金东区,金东区,金华万达广场SOHO,1室1厅1卫,47,1500,南
整租·金义颐景园 2室1厅 南,金东区-金义都市新区-金义颐景园/97.00㎡/南/2室1厅2卫/高楼层（26层）,金东区,金义都市新区,金义颐景园,2室1厅2卫,97,2166,南
整租·香榭花园 3室2厅 南,婺城区-江南-香榭花园/96.00㎡/南/3室2厅1卫/中楼层（7层）,婺城区,江南,香榭花园,3室2厅1卫,96,2600,南
整租·新都会 3室2厅 南,婺城区-江南-新都会/142.00㎡/南/3室2厅1卫/中楼层（33层）,婺城区,江南,新都会,3室2厅1卫,142,3800,南
整租·新都会 3室2厅 南,婺城区-江南-新都会/142.00㎡/南/3室2厅1卫/中楼层（33层）,婺城区,江南,新都会,3室2厅1卫,142,3000,南
整租·百合嘉苑 2室1厅 南,婺城区-江南-百合嘉苑/50.00㎡/南/2室1厅1卫/低楼层（13层）,婺城区,江南,百合嘉苑,2室1厅1卫,50,1900,南
整租·东塘湖畔花园 1室1厅 南,金东区-金义都市新区-东塘湖畔花园/34.00㎡/南/1室1厅1卫/高楼层（16层）,金东区,金义都市新区,东塘湖畔花园,1室1厅1卫,34,850,南
整租·南苑小区 2室2厅 南/北,婺城区-江南-南苑小区/56.00㎡/南北/2室2厅1卫/低楼层（6层）,婺城区,江南,南苑小区,2室2厅1卫,56,1980,南北
整租·金都美地 3室2厅 南,金东区-金东区-金都美地/110.00㎡/南/3室2厅1卫/低楼层（18层）,金东区,金东区,金都美地,3室2厅1卫,110,4000,南
整租·中梁首府 3室2厅 南/北,婺城区-江南-中梁首府/225.00㎡/南北/3室2厅1卫/低楼层（17层）,婺城区,江南,中梁首府,3室2厅1卫,225,4800,南北
整租·苏桂院 1室1厅 南,婺城区-湖海塘-苏桂院/48.00㎡/南/1室1厅1卫/高楼层（14层）,婺城区,湖海塘,苏桂院,1室1厅1卫,48,2200,南
整租·申华大厦 1室1厅 南,婺城区-江南-申华大厦/60.00㎡/南/1室1厅1卫/中楼层（30层）,婺城区,江南,申华大厦,1室1厅1卫,60,1500,南
整租·华厦小区 3室2厅 南/北,婺城区-江南-华厦小区/66.00㎡/南北/3室2厅1卫/高楼层（6层）,婺城区,江南,华厦小区,3室2厅1卫,66,1680,南北
整租·福田二区 1室1厅 东南/南,义乌市-稠城-福田二区/40.00㎡/东南南/1室1厅1卫/中楼层（5层）,义乌市,稠城,福田二区,1室1厅1卫,40,2080,东南南
整租·东方巴黎 1室1厅 东,婺城区-江北-东方巴黎/52.00㎡/东/1室1厅1卫/高楼层（22层）,婺城区,江北,东方巴黎,1室1厅1卫,52,1800,东
整租·金都美地 3室2厅 南/北,金东区-金东区-金都美地/140.00㎡/南北/3室2厅2卫/低楼层（18层）,金东区,金东区,金都美地,3室2厅2卫,140,3800,南北
整租·保利·天汇 3室2厅 南,婺城区-江北-保利·天汇/118.00㎡/南/3室2厅2卫/中楼层（18层）,婺城区,江北,保利·天汇,3室2厅2卫,118,4500,南
整租·福田一区 1室1厅 东南/南,义乌市-稠城-福田一区/45.00㎡/东南南/1室1厅1卫/中楼层（6层）,义乌市,稠城,福田一区,1室1厅1卫,45,2680,东南南
整租·中天·云庭小区 3室2厅 南,金东区-金东区-中天·云庭小区/96.00㎡/南/3室2厅2卫/中楼层（16层）,金东区,金东区,中天·云庭小区,3室2厅2卫,96,2000,南
整租·香桂院 3室2厅 南,婺城区-湖海塘-香桂院/110.00㎡/南/3室2厅2卫/低楼层（16层）,婺城区,湖海塘,香桂院,3室2厅2卫,110,3000,南
整租·保集半岛 3室2厅 南/北,婺城区-江南-保集半岛/126.00㎡/南北/3室2厅2卫/低楼层（7层）,婺城区,江南,保集半岛,3室2厅2卫,126,3200,南北
整租·金厦花园 2室2厅 南/北,婺城区-江南-金厦花园/102.00㎡/南北/2室2厅1卫/高楼层（7层）,婺城区,江南,金厦花园,2室2厅1卫,102,2100,南北
整租·湖塘月色 4室2厅 南,婺城区-湖海塘-湖塘月色/130.00㎡/南/4室2厅2卫/低楼层（16层）,婺城区,湖海塘,湖塘月色,4室2厅2卫,130,4300,南
整租·光明湖海城市花园 3室2厅 南/北,婺城区-湖海塘-光明湖海城市花园/89.00㎡/南北/3室2厅1卫/中楼层（27层）,婺城区,湖海塘,光明湖海城市花园,3室2厅1卫,89,2800,南北
整租·铂凯花园 3室2厅 南,金东区-金东区-铂凯花园/78.00㎡/南/3室2厅1卫/中楼层（11层）,金东区,金东区,铂凯花园,3室2厅1卫,78,2500,南
整租·湖塘月色 3室1厅 南,婺城区-湖海塘-湖塘月色/107.00㎡/南/3室1厅2卫/高楼层（15层）,婺城区,湖海塘,湖塘月色,3室1厅2卫,107,3300,南
整租·北苑小区(婺城区) 2室2厅 南/北,婺城区-江北-北苑小区(婺城区)/71.00㎡/南北/2室2厅1卫/中楼层（7层）,婺城区,江北,北苑小区(婺城区),2室2厅1卫,71,1980,南北
整租·凤凰花园 3室2厅 南/北,婺城区-江北-凤凰花园/133.00㎡/南北/3室2厅2卫/低楼层（8层）,婺城区,江北,凤凰花园,3室2厅2卫,133,3000,南北
整租·君华水岸 5室2厅 南,金东区-金义都市新区-君华水岸/143.00㎡/南/5室2厅2卫/中楼层（7层）,金东区,金义都市新区,君华水岸,5室2厅2卫,143,1000,南
整租·华庭常青墅 2室2厅 南/北,婺城区-秋滨工业区-华庭常青墅/88.00㎡/南北/2室2厅1卫/低楼层（24层）,婺城区,秋滨工业区,华庭常青墅,2室2厅1卫,88,2300,南北
整租·紫悦花园 3室2厅 南,婺城区-湖海塘-紫悦花园/107.00㎡/南/3室2厅2卫/高楼层（18层）,婺城区,湖海塘,紫悦花园,3室2厅2卫,107,3300,南
整租·光明湖海城市花园 3室2厅 南/北,婺城区-湖海塘-光明湖海城市花园/89.00㎡/南北/3室2厅1卫/高楼层（27层）,婺城区,湖海塘,光明湖海城市花园,3室2厅1卫,89,2800,南北
整租·申华大厦 1室1厅 南,婺城区-江南-申华大厦/60.00㎡/南/1室1厅1卫/中楼层（30层）,婺城区,江南,申华大厦,1室1厅1卫,60,1900,南
整租·西市街85号 2室1厅 南,婺城区-江北-西市街85号/70.00㎡/南/2室1厅1卫/高楼层（5层）,婺城区,江北,西市街85号,2室1厅1卫,70,1700,南
整租·意谐缤虹星城 3室2厅 南/北,婺城区-婺城新区-意谐缤虹星城/136.00㎡/南北/3室2厅2卫/低楼层（24层）,婺城区,婺城新区,意谐缤虹星城,3室2厅2卫,136,2500,南北
整租·意谐缤虹星城 3室2厅 南/北,婺城区-婺城新区-意谐缤虹星城/136.00㎡/南北/3室2厅2卫/中楼层（24层）,婺城区,婺城新区,意谐缤虹星城,3室2厅2卫,136,2800,南北
整租·中港浅水湾 2室2厅 南/北,婺城区-多湖-中港浅水湾/88.00㎡/南北/2室2厅1卫/高楼层（6层）,婺城区,多湖,中港浅水湾,2室2厅1卫,88,2500,南北
整租·金都美苑 3室2厅 南,金东区-金东区-金都美苑/135.00㎡/南/3室2厅2卫/中楼层（27层）,金东区,金东区,金都美苑,3室2厅2卫,135,3600,南
整租·中梁首府 1室0厅 南,婺城区-江南-中梁首府/40.00㎡/南/1室0厅1卫/中楼层（12层）,婺城区,江南,中梁首府,1室0厅1卫,40,2300,南
整租·金湖雅苑 3室2厅 南,婺城区-湖海塘-金湖雅苑/92.00㎡/南/3室2厅1卫/中楼层（28层）,婺城区,湖海塘,金湖雅苑,3室2厅1卫,92,3000,南
整租·城西路 1室0厅 西,永康市-永康市-城西路/30.00㎡/西/1室0厅1卫/中楼层（6层）,永康市,永康市,城西路,1室0厅1卫,30,900,西
整租·馨园小区 1室1厅 南,婺城区-江北-馨园小区/60.00㎡/南/1室1厅1卫/低楼层（6层）,婺城区,江北,馨园小区,1室1厅1卫,60,1500,南
整租·城西路 1室0厅 东,永康市-永康市-城西路/40.00㎡/东/1室0厅1卫/中楼层（6层）,永康市,永康市,城西路,1室0厅1卫,40,1000,东
整租·金华小码头 2室2厅 南,婺城区-江北-金华小码头/83.00㎡/南/2室2厅1卫/中楼层（7层）,婺城区,江北,金华小码头,2室2厅1卫,83,2100,南
整租·新纪元·香湖 2室1厅 南,婺城区-湖海塘-新纪元·香湖/89.00㎡/南/2室1厅1卫/高楼层（18层）,婺城区,湖海塘,新纪元·香湖,2室1厅1卫,89,3000,南
整租·新都会 3室2厅 南/北,婺城区-江南-新都会/143.00㎡/南北/3室2厅2卫/高楼层（33层）,婺城区,江南,新都会,3室2厅2卫,143,3500,南北
整租·茂新乐创园 2室2厅 南/北,婺城区-江南-茂新乐创园/60.00㎡/南北/2室2厅1卫/中楼层（11层）,婺城区,江南,茂新乐创园,2室2厅1卫,60,2000,南北
整租·新华街434号 2室1厅 南/北,婺城区-江北-新华街434号/65.00㎡/南北/2室1厅1卫/高楼层（6层）,婺城区,江北,新华街434号,2室1厅1卫,65,1500,南北
整租·新悦润居 3室2厅 南,婺城区-婺城新区-新悦润居/136.00㎡/南/3室2厅2卫/高楼层（11层）,婺城区,婺城新区,新悦润居,3室2厅2卫,136,2800,南
整租·万固·东方樾 4室2厅 南/北,金东区-金东区-万固·东方樾/138.00㎡/南北/4室2厅2卫/中楼层（17层）,金东区,金东区,万固·东方樾,4室2厅2卫,138,3333,南北
整租·新悦润居 3室2厅 南/北,婺城区-婺城新区-新悦润居/136.00㎡/南北/3室2厅2卫/高楼层（16层）,婺城区,婺城新区,新悦润居,3室2厅2卫,136,3000,南北
整租·湖塘月色 4室2厅 南/北,婺城区-湖海塘-湖塘月色/143.00㎡/南北/4室2厅2卫/低楼层（16层）,婺城区,湖海塘,湖塘月色,4室2厅2卫,143,4500,南北
整租·保集广场 1室1厅 东南,婺城区-江南-保集广场/35.00㎡/东南/1室1厅1卫/高楼层（16层）,婺城区,江南,保集广场,1室1厅1卫,35,1300,东南
整租·星河湾 4室2厅 南/北,婺城区-婺城新区-星河湾/160.00㎡/南北/4室2厅2卫/高楼层（7层）,婺城区,婺城新区,星河湾,4室2厅2卫,160,1200,南北
整租·保亿湖风雅园 3室2厅 南/北,婺城区-湖海塘-保亿湖风雅园/89.00㎡/南北/3室2厅2卫/中楼层（11层）,婺城区,湖海塘,保亿湖风雅园,3室2厅2卫,89,3100,南北
整租·奥克斯中央御府 3室2厅 南,婺城区-江南-奥克斯中央御府/89.00㎡/南/3室2厅1卫/低楼层（16层）,婺城区,江南,奥克斯中央御府,3室2厅1卫,89,2100,南
整租·当代华府 3室2厅 南,婺城区-江南-当代华府/116.00㎡/南/3室2厅2卫/中楼层（7层）,婺城区,江南,当代华府,3室2厅2卫,116,2700,南
整租·常青新城 3室2厅 南,婺城区-婺城新区-常青新城/118.00㎡/南/3室2厅2卫/低楼层（7层）,婺城区,婺城新区,常青新城,3室2厅2卫,118,2500,南
整租·广润翰城 2室2厅 南,金东区-金东区-广润翰城/94.00㎡/南/2室2厅2卫/中楼层（6层）,金东区,金东区,广润翰城,2室2厅2卫,94,2000,南
整租·金地艺境 3室2厅 南,金东区-金东区-金地艺境/89.00㎡/南/3室2厅1卫/高楼层（30层）,金东区,金东区,金地艺境,3室2厅1卫,89,3000,南
整租·万达花园 2室2厅 南,婺城区-江南-万达花园/98.00㎡/南/2室2厅1卫/高楼层（15层）,婺城区,江南,万达花园,2室2厅1卫,98,2000,南
整租·河畔家园 1室1厅 东南,义乌市-北苑-河畔家园/45.00㎡/东南/1室1厅1卫/中楼层（5层）,义乌市,北苑,河畔家园,1室1厅1卫,45,2000,东南
整租·金御花园 2室2厅 南,婺城区-婺城新区-金御花园/62.00㎡/南/2室2厅1卫/高楼层（18层）,婺城区,婺城新区,金御花园,2室2厅1卫,62,1800,南
整租·楼下新村一区 1室0厅 西南,义乌市-稠江-楼下新村一区/35.00㎡/西南/1室0厅1卫/中楼层（5层）,义乌市,稠江,楼下新村一区,1室0厅1卫,35,1400,西南
整租·江南悦府 3室2厅 南/北,婺城区-江南-江南悦府/110.00㎡/南北/3室2厅2卫/高楼层（18层）,婺城区,江南,江南悦府,3室2厅2卫,110,3200,南北
整租·新悦润居 3室2厅 南/北,婺城区-婺城新区-新悦润居/125.23㎡/南北/3室2厅1卫/低楼层（6层）,婺城区,婺城新区,新悦润居,3室2厅1卫,125,2500,南北
整租·古井佳苑 3室2厅 南/北,金东区-金东区-古井佳苑/110.00㎡/南北/3室2厅2卫/中楼层（22层）,金东区,金东区,古井佳苑,3室2厅2卫,110,2300,南北
整租·滨江悦虹湾南区 3室2厅 南,婺城区-湖海塘-滨江悦虹湾南区/95.00㎡/南/3室2厅2卫/高楼层（11层）,婺城区,湖海塘,滨江悦虹湾南区,3室2厅2卫,95,3200,南
整租·翠竹庭院 3室2厅 南/北,婺城区-江北-翠竹庭院/108.00㎡/南北/3室2厅2卫/低楼层（7层）,婺城区,江北,翠竹庭院,3室2厅2卫,108,2500,南北
整租·中梁首府 2室1厅 南,婺城区-江南-中梁首府/60.00㎡/南/2室1厅1卫/中楼层（14层）,婺城区,江南,中梁首府,2室1厅1卫,60,3000,南
整租·紫悦花园 2室1厅 南,婺城区-湖海塘-紫悦花园/77.00㎡/南/2室1厅1卫/高楼层（18层）,婺城区,湖海塘,紫悦花园,2室1厅1卫,77,2700,南
整租·金华万达广场SOHO 1室1厅 南,金东区-金东区-金华万达广场SOHO/34.00㎡/南/1室1厅1卫/低楼层（30层）,金东区,金东区,金华万达广场SOHO,1室1厅1卫,34,1400,南
整租·昆仑大厦 2室2厅 南,婺城区-婺城新区-昆仑大厦/72.00㎡/南/2室2厅1卫/中楼层（23层）,婺城区,婺城新区,昆仑大厦,2室2厅1卫,72,2000,南
整租·时代花园(婺城区) 2室2厅 南/北,婺城区-江北-时代花园(婺城区)/110.00㎡/南北/2室2厅1卫/高楼层（26层）,婺城区,江北,时代花园(婺城区),2室2厅1卫,110,3500,南北
整租·金茂大厦 2室1厅 南/西,婺城区-江北-金茂大厦/116.00㎡/南西/2室1厅0卫/中楼层（32层）,婺城区,江北,金茂大厦,2室1厅0卫,116,3650,南西
整租·凌云三区 1室0厅 东南/南/北,义乌市-北苑-凌云三区/32.00㎡/东南南北/1室0厅1卫/中楼层（5层）,义乌市,北苑,凌云三区,1室0厅1卫,32,1250,东南南北
整租·经发大道290号 1室1厅 东南/南/北,义乌市-稠江-经发大道290号/45.00㎡/东南南北/1室1厅1卫/低楼层（7层）,义乌市,稠江,经发大道290号,1室1厅1卫,45,2080,东南南北
整租·福田三区 1室0厅 东南/南/北,义乌市-稠城-福田三区/35.00㎡/东南南北/1室0厅1卫/中楼层（5层）,义乌市,稠城,福田三区,1室0厅1卫,35,1680,东南南北
整租·凌云三区 1室1厅 东南/南/北,义乌市-北苑-凌云三区/40.00㎡/东南南北/1室1厅1卫/中楼层（5层）,义乌市,北苑,凌云三区,1室1厅1卫,40,1400,东南南北
整租·下朱A区 1室0厅 东南/南/北,义乌市-江东-下朱A区/32.00㎡/东南南北/1室0厅1卫/中楼层（4层）,义乌市,江东,下朱A区,1室0厅1卫,32,1300,东南南北
整租·稠山一区 1室0厅 东南/南,义乌市-北苑-稠山一区/35.00㎡/东南南/1室0厅1卫/中楼层（5层）,义乌市,北苑,稠山一区,1室0厅1卫,35,1350,东南南
整租·诚信一区 1室0厅 东南/南/北,义乌市-稠城-诚信一区/33.00㎡/东南南北/1室0厅1卫/高楼层（4层）,义乌市,稠城,诚信一区,1室0厅1卫,33,1700,东南南北
整租·金义颐景园 3室2厅 南,金东区-金义都市新区-金义颐景园/127.00㎡/南/3室2厅2卫/中楼层（26层）,金东区,金义都市新区,金义颐景园,3室2厅2卫,127,2600,南
整租·新纪元公寓 2室1厅 南,婺城区-江南-新纪元公寓/51.00㎡/南/2室1厅1卫/中楼层（12层）,婺城区,江南,新纪元公寓,2室1厅1卫,51,2100,南
整租·赵宅2街 2室1厅 东南/南,义乌市-稠城-赵宅2街/80.00㎡/东南南/2室1厅1卫/中楼层（8层）,义乌市,稠城,赵宅2街,2室1厅1卫,80,4280,东南南
整租·春晗二区 1室0厅 东南/南,义乌市-北苑-春晗二区/30.00㎡/东南南/1室0厅1卫/低楼层（6层）,义乌市,北苑,春晗二区,1室0厅1卫,30,1450,东南南
整租·下朱D区 1室0厅 东南/南/北,义乌市-江东-下朱D区/40.00㎡/东南南北/1室0厅1卫/高楼层（5层）,义乌市,江东,下朱D区,1室0厅1卫,40,1600,东南南北
整租·金色港湾(永康) 3室2厅 南/北,永康市-永康市-金色港湾(永康)/143.00㎡/南北/3室2厅2卫/高楼层（31层）,永康市,永康市,金色港湾(永康),3室2厅2卫,143,4588,南北
整租·春晗四区 1室0厅 东南/南/北,义乌市-北苑-春晗四区/30.00㎡/东南南北/1室0厅1卫/中楼层（5层）,义乌市,北苑,春晗四区,1室0厅1卫,30,2200,东南南北
整租·保集半岛 2室1厅 南,婺城区-江南-保集半岛/107.00㎡/南/2室1厅1卫/低楼层（11层）,婺城区,江南,保集半岛,2室1厅1卫,107,2500,南
整租·融创晓郡花园二期 3室2厅 南/北,金东区-金东区-融创晓郡花园二期/89.00㎡/南北/3室2厅1卫/低楼层（33层）,金东区,金东区,融创晓郡花园二期,3室2厅1卫,89,2500,南北
整租·华都大源 2室2厅 南,金东区-金东区-华都大源/85.00㎡/南/2室2厅1卫/中楼层（16层）,金东区,金东区,华都大源,2室2厅1卫,85,2500,南
整租·麻车新村 1室1厅 东南/南,义乌市-稠江-麻车新村/45.00㎡/东南南/1室1厅1卫/高楼层（4层）,义乌市,稠江,麻车新村,1室1厅1卫,45,2200,东南南
整租·金桂院 3室2厅 南,婺城区-湖海塘-金桂院/120.00㎡/南/3室2厅1卫/中楼层（7层）,婺城区,湖海塘,金桂院,3室2厅1卫,120,2680,南
整租·黄杨梅一区 1室1厅 东南/南,义乌市-北苑-黄杨梅一区/45.00㎡/东南南/1室1厅1卫/中楼层（5层）,义乌市,北苑,黄杨梅一区,1室1厅1卫,45,2060,东南南
整租·麻车新村 2室1厅 东南/南,义乌市-稠江-麻车新村/60.00㎡/东南南/2室1厅1卫/高楼层（3层）,义乌市,稠江,麻车新村,2室1厅1卫,60,2800,东南南
整租·永盛新阳光 1室1厅 南,婺城区-江南-永盛新阳光/33.00㎡/南/1室1厅1卫/低楼层（17层）,婺城区,江南,永盛新阳光,1室1厅1卫,33,1500,南
